1.80326,1.04657,-1.01745
1.80526,1.04196,-1.01768
1.80726,1.03741,-1.01787
1.80926,1.03293,-1.01802
1.81126,1.02852,-1.01812
1.81326,1.02416,-1.01818
1.81526,1.01986,-1.01821
1.81726,1.01562,-1.0182
1.81926,1.01143,-1.01816
1.82126,1.0073,-1.01808
1.82326,1.00322,-1.01797
1.82526,0.999183,-1.01782
1.82726,0.995199,-1.01765
1.82926,0.991262,-1.01745
1.83126,0.987371,-1.01721
1.83326,0.983525,-1.01695
1.83526,0.979723,-1.01666
1.83726,0.975963,-1.01635
1.83926,0.972245,-1.01601
1.84126,0.968567,-1.01564
1.84326,0.964928,-1.01526
1.84526,0.961328,-1.01484
1.84726,0.957766,-1.01441
1.84926,0.95424,-1.01395
1.85126,0.95075,-1.01347
1.85326,0.947296,-1.01297
1.85526,0.943875,-1.01245
1.85726,0.940488,-1.01191
1.85926,0.937134,-1.01135
1.86126,0.933811,-1.01077
1.86326,0.93052,-1.01017
1.86526,0.92726,-1.00956
1.86726,0.92403,-1.00892
1.86926,0.920829,-1.00827
1.87126,0.917658,-1.00761
1.87326,0.914514,-1.00692
1.87526,0.911399,-1.00622
1.87726,0.90831,-1.00551
1.87926,0.905248,-1.00478
1.88126,0.902213,-1.00403
1.88326,0.899203,-1.00327
1.88526,0.896218,-1.0025
1.88726,0.893258,-1.00171
1.88926,0.890322,-1.00091
1.89126,0.887411,-1.00009
1.89326,0.884522,-0.999262
1.89526,0.881657,-0.998421
1.89726,0.878814,-0.997567
1.89926,0.875994,-0.996701
1.90126,0.873196,-0.995822
1.90326,0.870419,-0.994932
1.90526,0.867663,-0.994031
1.90726,0.864928,-0.993118
1.90926,0.862213,-0.992193
1.91126,0.859519,-0.991258
1.91326,0.856844,-0.990312
1.91526,0.854189,-0.989356
1.91726,0.851553,-0.988389
1.91926,0.848936,-0.987412
1.92126,0.846338,-0.986426
1.92326,0.843758,-0.985429
1.92526,0.841196,-0.984423
1.92726,0.838651,-0.983408
1.92926,0.836125,-0.982383
1.93126,0.833615,-0.981349
1.93326,0.831123,-0.980306
1.93526,0.828647,-0.979255
1.93726,0.826188,-0.978195
1.93926,0.823746,-0.977126
1.94126,0.821319,-0.976049
1.94326,0.818908,-0.974964
1.94526,0.816513,-0.973871
1.94726,0.814133,-0.97277
1.94926,0.811769,-0.971661
1.95126,0.809419,-0.970545
1.95326,0.807084,-0.969421
1.95526,0.804764,-0.968289
1.95726,0.802459,-0.96715
1.95926,0.800167,-0.966005
1.96126,0.79789,-0.964852
1.96326,0.795627,-0.963692
1.96526,0.793377,-0.962525
1.96726,0.791141,-0.961351
1.96926,0.788918,-0.960171
1.97126,0.786708,-0.958984
1.97326,0.784512,-0.957791
1.97526,0.782328,-0.956592
1.97726,0.780157,-0.955386
1.97926,0.777999,-0.954174
1.98126,0.775853,-0.952956
1.98326,0.77372,-0.951732
1.98526,0.771598,-0.950502
1.98726,0.769489,-0.949267
1.98926,0.767391,-0.948025
1.99126,0.765305,-0.946778
1.99326,0.763231,-0.945525
1.99526,0.761168,-0.944267
1.99726,0.759117,-0.943004
1.99926,0.757077,-0.941735
2.00126,0.755048,-0.940461
2.00326,0.75303,-0.939181
2.00526,0.751022,-0.937897
2.00726,0.749026,-0.936607
2.00926,0.74704,-0.935313
2.01126,0.745065,-0.934013
2.01326,0.7431,-0.932709
2.01526,0.741145,-0.9314
2.01726,0.7392,-0.930086
2.01926,0.737266,-0.928767
2.02126,0.735342,-0.927444
2.02326,0.733427,-0.926116
2.02526,0.731522,-0.924784
2.02726,0.729627,-0.923447
2.02926,0.727742,-0.922106
2.03126,0.725866,-0.920761
2.03326,0.723999,-0.919411
2.03526,0.722142,-0.918057
2.03726,0.720294,-0.916699
2.03926,0.718455,-0.915337
2.04126,0.716625,-0.91397
2.04326,0.714804,-0.9126
2.04526,0.712992,-0.911226
2.04726,0.711189,-0.909847
2.04926,0.709394,-0.908465
2.05126,0.707608,-0.907079
2.05326,0.705831,-0.905689
2.05526,0.704062,-0.904296
2.05726,0.702302,-0.902899
2.05926,0.70055,-0.901498
2.06126,0.698806,-0.900093
2.06326,0.69707,-0.898685
2.06526,0.695342,-0.897273
2.06726,0.693623,-0.895858
2.06926,0.691911,-0.89444
2.07126,0.690208,-0.893017
2.07326,0.688512,-0.891592
2.07526,0.686824,-0.890163
2.07726,0.685143,-0.888731
2.07926,0.683471,-0.887296
2.08126,0.681805,-0.885857
2.08326,0.680148,-0.884415
2.08526,0.678497,-0.88297
2.08726,0.676855,-0.881522
2.08926,0.675219,-0.880071
2.09126,0.673591,-0.878616
2.09326,0.67197,-0.877159
2.09526,0.670356,-0.875698
2.09726,0.668749,-0.874235
2.09926,0.667149,-0.872769
2.10126,0.665557,-0.871299
2.10326,0.663971,-0.869827
2.10526,0.662392,-0.868352
2.10726,0.66082,-0.866874
2.10926,0.659255,-0.865393
2.11126,0.657696,-0.86391
2.11326,0.656144,-0.862424
2.11526,0.654599,-0.860935
2.11726,0.65306,-0.859443
2.11926,0.651528,-0.857949
2.12126,0.650002,-0.856452
2.12326,0.648483,-0.854952
2.12526,0.64697,-0.85345
2.12726,0.645463,-0.851946
2.12926,0.643963,-0.850438
2.13126,0.642469,-0.848929
2.13326,0.640981,-0.847416
2.13526,0.6395,-0.845901
2.13726,0.638024,-0.844384
2.13926,0.636555,-0.842865
2.14126,0.635091,-0.841343
2.14326,0.633634,-0.839818
2.14526,0.632183,-0.838291
2.14726,0.630737,-0.836762
2.14926,0.629298,-0.835231
2.15126,0.627864,-0.833697
2.15326,0.626436,-0.832161
2.15526,0.625014,-0.830623
2.15726,0.623597,-0.829082
2.15926,0.622187,-0.82754
2.16126,0.620781,-0.825995
2.16326,0.619382,-0.824448
2.16526,0.617988,-0.822898
2.16726,0.6166,-0.821347
2.16926,0.615217,-0.819793
2.17126,0.61384,-0.818238
2.17326,0.612468,-0.81668
2.17526,0.611101,-0.81512
2.17726,0.60974,-0.813559
2.17926,0.608385,-0.811995
2.18126,0.607034,-0.810429
2.18326,0.605689,-0.808861
2.18526,0.604349,-0.807291
2.18726,0.603015,-0.805719
2.18926,0.601685,-0.804145
2.19126,0.600361,-0.80257
2.19326,0.599042,-0.800992
2.19526,0.597728,-0.799413
2.19726,0.596419,-0.797831
2.19926,0.595115,-0.796248
2.20126,0.593816,-0.794663
2.20326,0.592523,-0.793076
2.20526,0.591234,-0.791487
2.20726,0.58995,-0.789896
2.20926,0.588671,-0.788304
2.21126,0.587397,-0.78671
2.21326,0.586128,-0.785114
2.21526,0.584863,-0.783516
2.21726,0.583604,-0.781916
2.21926,0.582349,-0.780315
2.22126,0.581099,-0.778712
2.22326,0.579854,-0.777108
2.22526,0.578614,-0.775501
2.22726,0.577378,-0.773893
2.22926,0.576147,-0.772283
2.23126,0.57492,-0.770672
2.23326,0.573699,-0.769059
2.23526,0.572481,-0.767445
2.23726,0.571269,-0.765828
2.23926,0.570061,-0.76421
2.24126,0.568857,-0.762591
2.24326,0.567659,-0.76097
2.24526,0.566464,-0.759347
2.24726,0.565274,-0.757723
2.24926,0.564089,-0.756097
2.25126,0.562908,-0.75447
2.25326,0.561731,-0.752841
2.25526,0.560559,-0.751211
2.25726,0.559391,-0.749579
2.25926,0.558228,-0.747946
2.26126,0.557069,-0.746311
2.26326,0.555914,-0.744675
2.26526,0.554764,-0.743037
2.26726,0.553618,-0.741398
2.26926,0.552476,-0.739757
2.27126,0.551339,-0.738115
2.27326,0.550205,-0.736472
2.27526,0.549076,-0.734827
2.27726,0.547951,-0.73318
2.27926,0.546831,-0.731533
2.28126,0.545714,-0.729883
2.28326,0.544602,-0.728233
2.28526,0.543494,-0.726581
2.28726,0.54239,-0.724928
2.28926,0.54129,-0.723273
2.29126,0.540195,-0.721617
2.29326,0.539103,-0.71996
2.29526,0.538015,-0.718301
2.29726,0.536932,-0.716641
2.29926,0.535853,-0.71498
2.30126,0.534777,-0.713318
2.30326,0.533706,-0.711654
2.30526,0.532639,-0.709988
2.30726,0.531575,-0.708322
2.30926,0.530516,-0.706654
2.31126,0.529461,-0.704985
2.31326,0.528409,-0.703315
2.31526,0.527362,-0.701644
2.31726,0.526318,-0.699971
2.31926,0.525279,-0.698297
2.32126,0.524243,-0.696622
2.32326,0.523212,-0.694945
2.32526,0.522184,-0.693268
2.32726,0.52116,-0.691589
2.32926,0.52014,-0.689909
2.33126,0.519124,-0.688228
2.33326,0.518111,-0.686545
2.33526,0.517103,-0.684862
2.33726,0.516098,-0.683177
2.33926,0.515097,-0.681491
2.34126,0.5141,-0.679804
2.34326,0.513107,-0.678115
2.34526,0.512118,-0.676426
2.34726,0.511132,-0.674735
2.34926,0.510151,-0.673044
2.35126,0.509173,-0.671351
2.35326,0.508198,-0.669657
2.35526,0.507228,-0.667962
2.35726,0.506261,-0.666266
2.35926,0.505298,-0.664568
2.36126,0.504339,-0.66287
2.36326,0.503383,-0.66117
2.36526,0.502432,-0.65947
2.36726,0.501483,-0.657768
2.36926,0.500539,-0.656065
2.37126,0.499598,-0.654362
2.37326,0.498661,-0.652657
2.37526,0.497728,-0.650951
2.37726,0.496798,-0.649244
2.37926,0.495873,-0.647536
2.38126,0.49495,-0.645827
2.38326,0.494032,-0.644116
2.38526,0.493117,-0.642405
2.38726,0.492206,-0.640693
2.38926,0.491298,-0.63898
2.39126,0.490394,-0.637265
2.39326,0.489494,-0.63555
2.39526,0.488597,-0.633834
2.39726,0.487704,-0.632117
2.39926,0.486814,-0.630398
2.40126,0.485929,-0.628679
2.40326,0.485047,-0.626959
2.40526,0.484168,-0.625237
2.40726,0.483293,-0.623515
2.40926,0.482422,-0.621792
2.41126,0.481554,-0.620067
2.41326,0.48069,-0.618342
2.41526,0.479829,-0.616616
2.41726,0.478973,-0.614889
2.41926,0.478119,-0.613161
2.42126,0.47727,-0.611432
2.42326,0.476424,-0.609701
2.42526,0.475581,-0.60797
2.42726,0.474742,-0.606239
2.42926,0.473907,-0.604506
2.43126,0.473075,-0.602772
2.43326,0.472247,-0.601037
2.43526,0.471423,-0.599301
2.43726,0.470602,-0.597565
2.43926,0.469784,-0.595827
2.44126,0.468971,-0.594089
2.44326,0.46816,-0.592349
2.44526,0.467354,-0.590609
2.44726,0.466551,-0.588868
2.44926,0.465751,-0.587126
2.45126,0.464956,-0.585382
2.45326,0.464163,-0.583639
2.45526,0.463375,-0.581894
2.45726,0.46259,-0.580148
2.45926,0.461808,-0.578401
2.46126,0.461031,-0.576654
2.46326,0.460256,-0.574905
2.46526,0.459486,-0.573156
2.46726,0.458719,-0.571406
2.46926,0.457955,-0.569655
2.47126,0.457195,-0.567903
2.47326,0.456439,-0.56615
2.47526,0.455687,-0.564396
2.47726,0.454938,-0.562642
2.47926,0.454192,-0.560887
2.48126,0.453451,-0.55913
2.48326,0.452712,-0.557373
2.48526,0.451978,-0.555615
2.48726,0.451247,-0.553856
2.48926,0.45052,-0.552097
2.49126,0.449796,-0.550336
2.49326,0.449076,-0.548575
2.49526,0.44836,-0.546813
2.49726,0.447647,-0.545049
2.49926,0.446939,-0.543286
2.50126,0.446233,-0.541521
2.50326,0.445532,-0.539755
2.50526,0.444834,-0.537989
2.50726,0.444139,-0.536222
2.50926,0.443449,-0.534453
2.51126,0.442762,-0.532685
2.51326,0.442079,-0.530915
2.51526,0.441399,-0.529144
2.51726,0.440724,-0.527373
2.51926,0.440052,-0.525601
2.52126,0.439383,-0.523828
2.52326,0.438719,-0.522054
2.52526,0.438058,-0.520279
2.52726,0.437401,-0.518504
2.52926,0.436747,-0.516728
2.53126,0.436098,-0.51495
2.53326,0.435452,-0.513173
2.53526,0.43481,-0.511394
2.53726,0.434172,-0.509614
2.53926,0.433538,-0.507834
2.54126,0.432907,-0.506053
2.54326,0.43228,-0.504271
2.54526,0.431657,-0.502488
2.54726,0.431038,-0.500705
2.54926,0.430423,-0.498921
2.55126,0.429812,-0.497136
2.55326,0.429204,-0.49535
2.55526,0.428601,-0.493563
2.55726,0.428001,-0.491776
2.55926,0.427405,-0.489987
2.56126,0.426813,-0.488198
2.56326,0.426225,-0.486409
2.56526,0.425641,-0.484618
2.56726,0.425061,-0.482827
2.56926,0.424485,-0.481034
2.57126,0.423913,-0.479241
2.57326,0.423345,-0.477448
2.57526,0.42278,-0.475653
2.57726,0.42222,-0.473858
2.57926,0.421664,-0.472062
2.58126,0.421112,-0.470265
2.58326,0.420564,-0.468467
2.58526,0.42002,-0.466669
2.58726,0.41948,-0.46487
2.58926,0.418945,-0.46307
2.59126,0.418413,-0.461269
2.59326,0.417885,-0.459468
2.59526,0.417362,-0.457665
2.59726,0.416843,-0.455862
2.59926,0.416328,-0.454059
2.60126,0.415817,-0.452254
2.60326,0.41531,-0.450449
2.60526,0.414808,-0.448642
2.60726,0.41431,-0.446836
2.60926,0.413816,-0.445028
2.61126,0.413326,-0.44322
2.61326,0.412841,-0.44141
2.61526,0.41236,-0.4396
2.61726,0.411883,-0.43779
2.61926,0.411411,-0.435978
2.62126,0.410943,-0.434166
2.62326,0.41048,-0.432353
2.62526,0.410021,-0.430539
2.62726,0.409566,-0.428725
2.62926,0.409116,-0.426909
2.63126,0.40867,-0.425093
2.63326,0.408229,-0.423276
2.63526,0.407792,-0.421459
2.63726,0.407359,-0.41964
2.63926,0.406932,-0.417821
2.64126,0.406509,-0.416001
2.64326,0.40609,-0.414181
2.64526,0.405676,-0.412359
2.64726,0.405267,-0.410537
2.64926,0.404862,-0.408714
2.65126,0.404462,-0.40689
2.65326,0.404067,-0.405066
2.65526,0.403677,-0.403241
2.65726,0.403291,-0.401415
2.65926,0.40291,-0.399588
2.66126,0.402534,-0.39776
2.66326,0.402163,-0.395932
2.66526,0.401796,-0.394103
2.66726,0.401435,-0.392273
2.66926,0.401078,-0.390442
2.67126,0.400727,-0.388611
2.67326,0.40038,-0.386779
2.67526,0.400038,-0.384946
2.67726,0.399702,-0.383112
2.67926,0.39937,-0.381278
